"GIDTR","State","State_name","County","County_name","Tract","Low_Response_Score","Mail_Return_Rate_CEN_2010","Tot_Population_ACS_12_16","Med_HHD_Inc_ACS_12_16","pct_Pop_under_5_ACS_12_16","pct_Pop_18_24_ACS_12_16","pct_Pop_65plus_ACS_12_16","pct_Prs_Blw_Pov_Lev_ACS_12_16","pct_Female_No_HB_ACS_12_16","pct_Not_HS_Grad_ACS_12_16","pct_NH_Blk_alone_ACS_12_16","pct_NH_White_alone_ACS_12_16","pct_Hispanic_ACS_12_16","pct_NH_AIAN_alone_ACS_12_16","pct_NH_Asian_alone_ACS_12_16","pct_NH_NHOPI_alone_ACS_12_16","pct_NH_SOR_alone_ACS_12_16","pct_Born_foreign_ACS_12_16","pct_ENG_VW_ACS_12_16","pct_Age5p_Spanish_ACS_12_16","pct_Age5p_Russian_ACS_12_16","pct_Age5p_Chinese_ACS_12_16","pct_Age5p_Korean_ACS_12_16","pct_Age5p_Vietnames_ACS_12_16","pct_Age5p_Tagalog_ACS_12_16","pct_Age5p_Arabic_ACS_12_16","Tot_Housing_Units_ACS_12_16","Tot_Occp_Units_ACS_12_16","pct_Renter_Occp_HU_ACS_12_16","pct_Rel_Under_6_ACS_12_16","pct_Diff_HU_1yr_Ago_ACS_12_16","pct_Vacant_Units_ACS_12_16","pct_MLT_U10p_ACS_12_16","pct_Single_Unit_ACS_12_16","pct_Crowd_Occp_U_ACS_12_16","pct_minority","pct_multiunit","pcat_all","pcat_10x1"
"09009352702","09","Connecticut","009","New Haven County","352702",24.6,80,5622,"$56,384",3.17,9.52,15.65,13.74,17.34,17.5,17.82,55.05,22.23,0,0,0.41,0.02,12.84,2.23,5.51,0,0,0,0,0,0,2414,1972,51.32,17.95,21.97,18.31,15.82,57.95,1.47,44.95,42.05,5,4
"09009352800","09","Connecticut","009","New Haven County","352800",26.8,66.8,6499,"$44,815",4.45,10.09,11,20.68,21.36,12.94,17,43.3,37.74,0,1.35,0,0,22.53,14.32,12.33,1.3,0,0,0.19,0,0,2572,2388,62.4,17.69,11.69,7.15,18.12,43.82,3.1,56.7,56.18,4,4
"09009361100","09","Connecticut","009","New Haven County","361100",16.8,80.6,6528,"$86,760",3.86,7.84,17.05,6.56,12.04,7.39,2.56,90.9,5.79,0,0,0,0,8.38,1.49,0.96,0.24,0,0,0,0,0,2371,2285,15.19,13.66,3.24,3.63,1.1,86.21,0,9.09999999999999,13.79,5,4
"09009361200","09","Connecticut","009","New Haven County","361200",15.2,82.6,5413,"$72,961",2,8.07,16.15,3.62,12.95,11.8,4.8,86.75,4.27,0,3.57,0,0.02,6.19,3.26,0.32,0.66,0,0,0,0,0,2086,1993,13.8,6.58,5.95,4.46,5.75,87.3,1.86,13.25,12.7,5,5
"09009361300","09","Connecticut","009","New Haven County","361300",14.4,79.8,4766,"$87,024",4.32,9.61,16.91,2.2,15.07,5.49,1.53,94.46,1.99,0,1.53,0,0,6.55,0.57,0,0.46,0,0,0,0,0,1613,1566,10.6,8.96,3.99,2.91,0,96.53,0.64,5.54000000000001,3.47,5,4
"09009361401","09","Connecticut","009","New Haven County","361401",29.5,78.6,3668,"$30,217",0.19,54.03,5.81,37,2.78,4.55,10.41,59.9,10.91,0,14.37,0.38,0.71,17.26,1.75,0.71,0,1.37,0,0,0.19,0.16,1574,1369,87,3.82,28.79,13.02,74.46,2.1,0,40.1,97.9,5,5
"09009361402","09","Connecticut","009","New Haven County","361402",35.6,69.6,2734,"$73,750",0.18,87.78,0.33,15.73,0,1.25,8.19,53.95,11.27,0,19.64,0,1.06,21.25,4.39,0,0,2.67,0,0,0.26,0,158,114,100,8.51,22.75,27.85,29.75,24.05,0,46.05,75.95,5,5
"09009361500","09","Connecticut","009","New Haven County","361500",28.7,69.7,8043,"$46,471",6.34,35.25,7.82,29.2,21.36,15.8,28.55,37.39,23.65,0.27,3.03,0,1.83,16.5,12.58,9.36,0,0.8,0,0,0.01,1.19,2071,1868,56.26,31.14,24.04,9.8,17.67,44.81,2.25,62.61,55.19,4,4
"09009990000","09","Connecticut","009","New Haven County","990000",na,na,0,"",na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,na,na,na,na,na,na,na,na,na,na,na
"09011650100","09","Connecticut","011","New London County","650100",11.4,89.6,2392,"$89,643",3.18,2.88,31.35,2.01,2.91,3.94,0,95.15,2.84,0,1.76,0,0,6.19,2.53,0.52,0,0,0.39,0,0,0,1195,1066,16.42,7.24,5.92,10.79,0,97.57,0.28,4.84999999999999,2.43000000000001,5,4
"09011660101","09","Connecticut","011","New London County","660101",13.9,90,3240,"$80,844",1.42,2.84,25.68,1.51,9.5,2.48,0,95.49,2.31,0,0.62,0,0,3.09,1.09,0.53,0,0,0,0,0,0,1681,1463,19.82,3.63,15,12.97,0,92.92,0.68,4.51000000000001,7.08,5,4
"09011660102","09","Connecticut","011","New London County","660102",13.1,90.7,4299,"$98,571",2.3,4.91,26.24,2.81,3.99,5.01,2.35,92.95,0,0,3.77,0,0.6,7.86,2.37,0,0,1.17,0,0,0,0,3263,1728,15.68,8.86,6.54,47.04,1.96,89.18,0.41,7.05,10.82,5,5
"09011690300","09","Connecticut","011","New London County","690300",30.4,72.5,6029,"$32,602",7.07,12.39,9.37,32.33,31.07,22.98,15.49,33.09,44.39,0,1.87,0,0,16.85,12.3,12.64,0,0,0,0,0,0.46,2925,2504,68.97,28.43,19.66,14.39,20.48,38.84,1.68,66.91,61.16,4,3
"09011690400","09","Connecticut","011","New London County","690400",29.5,67.1,2348,"$43,029",3.62,10.69,6.52,30.28,24.71,23.04,15.12,16.87,65.2,0,1.11,0,0,20.91,13.19,22.18,0.57,0,0,0,0,0,885,781,45.71,23.61,29.64,11.75,2.15,35.14,3.33,83.13,64.86,4,3
"09011690500","09","Connecticut","011","New London County","690500",30.1,67.2,2696,"$20,518",3.6,12.39,10.61,39.06,14.14,18.05,21.48,44.66,24.85,0,2.6,0.45,1.26,10.24,12.51,9.73,0.31,0,0,0.92,0.27,0,1714,1535,88.86,34.39,36.26,10.44,32.91,12.31,1.69,55.34,87.69,3,3
"09011690700","09","Connecticut","011","New London County","690700",34.1,65,1279,"$36,500",13.92,12.59,3.99,18.21,26.03,21.81,22.99,38.47,33.39,0,0,0,0,14.39,3.51,9.08,0,0,0,0,0,0,610,484,73.35,47.7,19.17,20.66,4.43,20.16,0,61.53,79.84,4,3
"09011690800","09","Connecticut","011","New London County","690800",26.3,74.9,3269,"$46,194",4.13,7.31,14.87,21.89,17.66,10.38,8.87,52.92,29.8,0,2.57,0.89,0,11.9,6.04,5.42,0.41,0.06,0.06,0,0,0,1440,1274,63.34,24.06,12.89,11.53,10.83,33.06,5.42,47.08,66.94,4,3
"09011690900","09","Connecticut","011","New London County","690900",21.3,74.5,4842,"$54,560",2.83,16.25,16.77,10.46,11.37,6.69,6.03,72.97,14.7,0.12,2.27,0,0,7.37,4.92,1.79,2.32,0.94,0,0,0,0,2661,2358,42.54,18.07,20.16,11.39,30.74,52.95,1.53,27.03,47.05,5,4
"09011693300","09","Connecticut","011","New London County","693300",16,82.4,5437,"$72,738",3.99,7.63,24.08,6.2,7.84,4.42,3.18,87.29,5.92,0.24,2.43,0,0,5.78,1.2,0.46,0.33,0.63,0.11,0,0,0,2698,2258,14.04,13.68,5.12,16.31,3.37,90.44,1.11,12.71,9.56,5,4
"09011693400","09","Connecticut","011","New London County","693400",17.3,81.7,4253,"$51,548",4.82,6.28,22.83,8.41,9.2,10.07,1.08,81.28,6.44,1.01,7.38,0,0,10.84,7.08,3.41,0,4.27,0,0,0,0,1948,1836,22.06,17.26,8.23,5.75,6.26,76.75,0,18.72,23.25,5,4
"09011693500","09","Connecticut","011","New London County","693500",12.7,84.8,3461,"$92,803",3.18,6.73,23.09,5.2,7.9,1.82,5.14,88.73,2.83,0,1.3,0,0,5.11,1.27,0,0,0.75,0,0,0,0,1589,1418,13.82,12.1,5.39,10.76,0,100,0,11.27,0,5,4
"09011693600","09","Connecticut","011","New London County","693600",16,80.8,2898,"$90,256",5.97,8.28,14.8,6.63,7.12,5.92,2.04,91.65,1.62,0,2.62,0,0,5.18,0,0.51,0.59,0,0,0,0,0,1240,1151,16.77,12.97,9.62,7.18,2.34,91.53,1.13,8.34999999999999,8.47,5,4
"09011693700","09","Connecticut","011","New London County","693700",15.8,83.7,3283,"$84,470",4.05,7.98,20.01,3.71,10.7,9.11,2.38,73.16,10.36,1.49,9.75,0,0,13.71,0,1.68,0.38,0,1.78,0.73,0.76,0,1260,1150,9.22,15.47,7.97,8.73,0,98.57,1.91,26.84,1.43000000000001,5,4
"09011695201","09","Connecticut","011","New London County","695201",19,87.5,4873,"$58,688",5.23,6.44,18.69,13.25,14.76,9.32,2.89,83.95,5.48,0.84,4.04,0,0,3.14,1,2.12,0.22,0.93,0,0,0,0,2207,2005,15.46,16.64,3.89,9.15,0.77,75.94,0,16.05,24.06,5,4
"09011695202","09","Connecticut","011","New London County","695202",17.7,82.4,6501,"$91,375",5.17,10.8,13.31,6.98,13.65,4.56,0.49,83.09,6.18,1.31,2.08,0,0.4,4.68,0,0.62,0,0,0,0,0,0,2443,2285,13.44,16.52,9.37,6.47,2.62,91.61,0.48,16.91,8.39,5,4
"09011696100","09","Connecticut","011","New London County","696100",23.1,74,4994,"$47,917",4.04,8.65,17.54,8.79,9.98,17.98,4.65,67.76,13.5,0.7,2.18,0,0,6.49,0,3.86,0,1.44,0,0,0,0,2216,1943,44.06,23.33,15.2,12.32,2.66,50.54,0.26,32.24,49.46,4,4
"09011696200","09","Connecticut","011","New London County","696200",19.5,81.3,4798,"$70,968",2.42,8.59,19.97,2.29,6.15,9.45,5.46,70.88,11.36,0,10.4,0,0.5,16.47,4.57,6.45,0,4.38,0,0,0,0,2367,2080,27.36,12.23,10.73,12.13,13.48,69.24,2.84,29.12,30.76,5,4
"09011696300","09","Connecticut","011","New London County","696300",17.3,81.2,2653,"$84,375",4.9,6.56,17.49,6.66,5.67,7.84,3.24,82.47,8.78,0.75,1.88,0,0,8.29,3.34,3.92,0,0,0,0,0,0,1092,987,19.76,16.54,6.19,9.62,2.11,85.16,1.42,17.53,14.84,5,4
"09011696400","09","Connecticut","011","New London County","696400",27.2,72.7,5802,"$46,175",8.74,10.12,13.77,22.91,26.49,14.8,17.89,50.33,17.79,0.07,1.57,0,0,16.77,7.46,3.74,0.85,0,0,0,0,0,2660,2171,53.2,32.26,21.58,18.38,10.34,27.78,4.61,49.67,72.22,4,3
"09011696500","09","Connecticut","011","New London County","696500",24.2,69.3,2928,"$49,909",5.4,12.16,12.91,15.56,10.9,6.78,6.59,75.03,8.5,0,0.55,0,0,6.08,1.21,1.84,0.4,0,0,0,0,0.47,1504,1321,54.81,22.55,10.91,12.17,15.16,43.62,0.83,24.97,56.38,4,4
"09011696600","09","Connecticut","011","New London County","696600",19.4,79.6,3757,"$68,683",7.08,5.11,15.78,6.07,19.88,11.18,6.84,70.51,7.72,0.85,12.06,0.21,0,12.08,7.46,1.03,0,4.07,0,0.32,2.72,0,1544,1353,23.06,21.13,14.74,12.37,0.32,88.54,1.77,29.49,11.46,5,4
"09011696700","09","Connecticut","011","New London County","696700",28.8,76.2,6268,"$37,963",5.81,10.39,11.14,28.21,26.46,16.3,17.07,50.69,23.93,0,4.36,0,0,10.18,3.72,2.88,0,2.18,0,0.27,0,0,2920,2525,61.94,14.56,12.58,13.53,25.27,42.16,2.61,49.31,57.84,4,4
"09011696800","09","Connecticut","011","New London County","696800",29.6,66,3581,"$37,418",7.37,17.59,12.57,20.46,26.58,23.03,24.71,44.37,20.72,0,5.25,0,0,16.78,5.86,4.85,0,1.69,0,0.18,0,0,1947,1554,79.34,29.66,19.47,20.18,17.31,19.36,2.7,55.63,80.64,4,4
"09011697000","09","Connecticut","011","New London County","697000",29.3,76.4,5276,"$50,184",8.85,10.06,7.2,20.58,22.18,12.38,6.35,55.8,23.58,1.38,5.38,0,1.12,14.46,8.31,8.82,0.77,2.06,0,0.21,0,0,2453,2083,62.65,34.82,22.83,15.08,23.69,36.04,2.3,44.2,63.96,4,4
"09011700100","09","Connecticut","011","New London County","700100",16.6,87,4716,"$69,439",4.24,7.61,18.24,7.78,10.01,6.1,2.59,79.94,0.89,0.81,8.27,0,0,10.54,6.58,0,0.51,6.95,0,0,0,0,1912,1808,15.54,17.29,9.69,5.44,0.47,94.3,1.49,20.06,5.7,5,4
"09011701100","09","Connecticut","011","New London County","701100",18.8,79.6,8025,"$80,748",7.25,8.56,13.21,3.58,10.24,3.47,2.9,76.72,6.63,2.34,4.04,0,0.01,8.86,0,1.34,0,0,0,0,0.3,0,3298,3009,19.84,23.63,12.34,8.76,0,88.39,1.36,23.28,11.61,5,4
"09011701200","09","Connecticut","011","New London County","701200",17.1,84,6961,"$90,613",5.23,5.89,14.22,4.32,14.27,4.56,1.8,85.65,5.99,0.11,3.1,0,0.83,4.27,0.65,0,0,0,0,0,0.94,0,2986,2776,18.34,15.25,7.32,7.03,0.87,84.06,0,14.35,15.94,5,4
"09011702100","09","Connecticut","011","New London County","702100",15.9,81.9,4485,"$88,342",7.05,4.77,17.66,6.73,8,5.89,3.14,79.51,9.5,0,3.9,0,0.25,9.81,1.43,0,0,0.53,0,0,0.41,0,1889,1813,17.71,17.85,6.94,4.02,4.08,90.05,2.48,20.49,9.95,5,5
"09011702300","09","Connecticut","011","New London County","702300",21.1,81.6,2311,"$67,250",11.99,10.6,9,5.16,8.49,1.55,2.9,73.39,16.92,0,3.16,0,0,4.54,3.35,3.88,0.25,0,0,0,0.15,0,826,777,67.7,38.63,27.31,5.93,3.15,75.54,2.83,26.61,24.46,5,4
"09011702400","09","Connecticut","011","New London County","702400",23.9,79.7,3690,"$72,775",5.58,11.87,9.73,5.9,14.96,4.99,11.98,68.27,4.2,0,11.19,0,0,9.21,2.25,0,0.29,1.66,0,0,0.98,0,1922,1691,51.98,20.85,22.73,12.02,19.41,42.77,2.72,31.73,57.23,5,4
"09011702500","09","Connecticut","011","New London County","702500",31.3,73.7,4425,"$35,061",10.42,13.27,7.39,22.37,35.7,11.39,9.94,53.4,26.37,0,4.25,0,0.66,10.73,9.32,8.22,0,0,0,0,0,0,2284,2059,79.02,33.31,16.3,9.85,17.16,15.85,0,46.6,84.15,5,4
"09011702600","09","Connecticut","011","New London County","702600",na,na,1125,"$84,250",4.89,7.29,27.91,2.84,5.26,0.68,1.24,90.67,1.51,0,3.2,0,0,5.87,0,0,0,0,0,0,0,0,575,494,11.13,10.06,5,14.09,0.52,98.78,0,9.33,1.22,5,5
"09011702600","09","Connecticut","011","New London County","702600",na,89,na,"",na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5,5
"09011702700","09","Connecticut","011","New London County","702700",22.9,71.6,5059,"$51,441",4.82,10.79,21.78,4.16,9.34,9.49,0.91,70.25,11.25,2.39,11.5,0,0.18,13.54,1.68,0.71,0,0.31,0,0,0.15,0,3065,2793,73.9,24.42,32.53,8.87,55.2,15.01,1.07,29.75,84.99,5,4
"09011702800","09","Connecticut","011","New London County","702800",23.9,76.6,4215,"$70,079",5.77,12.41,11.1,14.64,13.77,8.83,6.74,56.42,9.66,0.43,20.97,0,0,20,1.65,2.64,0,0.18,0,0,3.75,0,1714,1576,45.69,22.95,9.83,8.05,0.58,73.8,5.33,43.58,26.2,5,4
"09011702900","09","Connecticut","011","New London County","702900",13.3,85.2,2418,"$104,750",1.78,8.15,32.09,5.93,3.44,2.86,0.12,94.42,3.52,0,0,0,0,4.92,0.18,1.18,0,0,0,0,0,0,1577,1105,26.06,6.44,16.17,29.93,4.82,84.02,0,5.58,15.98,5,5
"09011703000","09","Connecticut","011","New London County","703000",14.3,84.6,3751,"$85,648",3.36,6.32,26.1,7.03,6.97,1.93,0.77,94.43,2.85,0,1.07,0,0,4.88,0.88,0.66,0,0,0,0,0,0,1900,1708,25.35,11.64,15.76,10.11,7.21,76.16,4.1,5.56999999999999,23.84,5,4
"09011705101","09","Connecticut","011","New London County","705101",18.8,80.6,4344,"$78,447",3.84,8.26,16.57,7.23,14.51,6.86,0,89.94,6.03,0,3.84,0,0,3.41,0.48,0.81,0,1.01,0,0,0,0,1957,1675,25.13,12,7.52,14.41,0.61,78.23,0.42,10.06,21.77,5,5
"09011705102","09","Connecticut","011","New London County","705102",21.2,77.4,4424,"$52,241",4.14,5.94,15.69,15.17,15.08,9.16,2.26,84.58,4.5,0,3.19,0,0.25,5.97,1.65,0.33,0,0.5,0,0,0,0,2052,1817,40.78,13.17,6.83,11.45,7.94,59.11,0.55,15.42,40.89,5,4
"09011705200","09","Connecticut","011","New London County","705200",15,83,3516,"$93,341",1.34,7.88,28.9,6.46,6.73,2.49,0.23,97.04,0.26,0,0.54,0,0,2.65,0.54,0.26,0,0,0,0,0,0,2196,1679,30.38,4.58,11.72,23.54,3.42,76.14,0,2.95999999999999,23.86,5,5
"09011705300","09","Connecticut","011","New London County","705300",13.6,85.9,3632,"$92,587",2.84,4.68,35.88,5,6.5,5.8,1.13,92.57,2.09,0,2.18,0,0,4.32,0.44,0,0,0.43,0.09,0,0,0,1958,1585,25.36,6.78,12.24,19.05,12.21,70.33,0.63,7.43000000000001,29.67,5,4
"09011705400","09","Connecticut","011","New London County","705400",15.9,83.8,2561,"$96,250",5.66,5.35,19.72,6.76,7.93,3.05,0.04,93.95,1.29,0.62,3.83,0,0,8.63,0.98,0,0,0.58,0,0,0,0,1277,1122,13.73,14.99,11.51,12.14,0,77.53,0.45,6.05,22.47,5,4
"09011707100","09","Connecticut","011","New London County","707100",17,83.2,5276,"$75,091",3.47,5.78,17.65,4.23,8.25,3.08,2.81,82.39,1.93,0.4,3.26,0,0,4.4,1.16,0,0.18,0,0,0,0,0,2225,1989,15.49,12.46,5.29,10.61,0.45,94.65,0.75,17.61,5.34999999999999,5,5
"09011708100","09","Connecticut","011","New London County","708100",14.9,85.6,2586,"$81,023",3.75,8.74,15.2,4.83,2.99,6.49,0,93.04,3.79,0.23,0.93,0,0,2.01,0.31,0,0,0,0,0,0,0,1070,971,8.34,16.25,8.41,9.25,1.03,94.95,0.62,6.95999999999999,5.05,5,4
"09011709100","09","Connecticut","011","New London County","709100",15.5,81.3,6668,"$80,240",4.96,10.54,13.41,7.79,3.56,10.07,2.77,88.5,1.26,0.54,2.73,0,0,4.32,0.82,0.09,0.3,0,0,0,0,0,2456,2304,10.68,16.91,6.8,6.19,0,89.09,1.52,11.5,10.91,5,4
"09011709200","09","Connecticut","011","New London County","709200",24.3,74.6,5180,"$47,617",11.54,10.42,11.37,13.98,14.42,20.67,0.91,83.19,7.37,0,6.25,0,0,7.84,5.53,3.21,0.79,0.83,1.4,0,0,0,2400,2150,48.42,21.23,15.42,10.42,9.58,48.25,1.67,16.81,51.75,5,3
"09011710100","09","Connecticut","011","New London County","710100",14.8,84.3,4323,"$86,833",4.86,10.53,16.1,2.8,10.17,8.53,0.02,96.53,1.34,0,0.99,0,0.21,3.49,0,0,0,0.17,0,0,0,0,1633,1554,14.93,16.95,9.65,4.84,0.18,90.26,1.67,3.47,9.73999999999999,5,4
"09011711100","09","Connecticut","011","New London County","711100",19.6,79.3,2952,"$65,861",3.66,8.64,13.58,8.24,7.48,8.62,1.19,86.48,3.29,0.37,0,0.27,0,2.1,0,0.11,0,0,0,0,0,0,1213,1137,34.21,15.02,12.26,6.27,0.66,77,0.97,13.52,23,4,4
"09011712100","09","Connecticut","011","New London County","712100",13.4,84.9,1965,"$93,438",4.58,7.48,18.58,6.05,4.99,6.35,0.56,95.73,1.48,0.41,0.36,0,0,2.44,0,0.21,0,0,0,0,0,0,780,721,11.93,11.63,4.09,7.56,2.69,95,1.25,4.27,5,5,4
"09011713100","09","Connecticut","011","New London County","713100",15.2,80.3,2607,"$84,698",4.1,10.78,18.37,4.19,7.26,5.29,2.53,93.06,0.5,0,1.3,0,0,5.22,0,0,0,0,0,0,0,0,1089,1005,13.03,11.73,6.79,7.71,1.47,92.75,0,6.94,7.25,5,4
"09011714101","09","Connecticut","011","New London County","714101",17.8,84.9,3226,"$63,622",3.87,6.2,19.34,11.59,13.57,6.93,0.03,97.02,0.56,0.93,0,0,0,2.2,0,0,1.03,0,0,0,0,0,1472,1253,38.23,13.15,13.57,14.88,3.87,66.98,2.31,2.98,33.02,5,4
"09011714103","09","Connecticut","011","New London County","714103",15.6,84.1,7912,"$120,750",4.6,8.18,8.83,3.01,6.93,5.74,0.73,92.23,1.04,0.3,4.35,0,0,8.42,0.95,0.15,0.85,0,0,0,0,0,2784,2641,12.42,19.21,12.61,5.14,2.33,90.95,0.95,7.77,9.05,5,4
"09011714104","09","Connecticut","011","New London County","714104",18.3,83.3,4974,"$92,553",4.46,6.53,14.76,2.66,9.93,2.82,2.37,91.5,2.77,0.16,0.68,0,0,3.8,1.56,0.48,0.4,0,0,0,0,0,2108,1924,28.43,14.63,7.16,8.73,2.04,73.86,0.83,8.5,26.14,5,4
"09011715100","09","Connecticut","011","New London County","715100",14.5,86.8,4169,"$104,732",7.94,6.57,13.94,3.9,9.33,3.69,2.81,88.41,1.56,0.67,5.18,0,0.89,6.14,0,0,0,0,0,0,0,0,1692,1544,5.44,14.79,9.69,8.75,2.48,93.32,1.88,11.59,6.68000000000001,5,4
"09011716101","09","Connecticut","011","New London County","716101",15.2,85.8,5744,"$88,871",3.41,7.43,16.52,2.03,7.93,12.65,8.39,75.03,6.77,0,6.51,0,0,7.31,1.73,0.87,0,1.24,0.11,0,0,0,1745,1678,20.26,10.73,23.08,3.84,9.57,84.87,0.54,24.97,15.13,5,4
"09011716102","09","Connecticut","011","New London County","716102",15.2,86.9,5363,"$110,789",4.2,6.19,17.25,4.13,9,3.42,1.03,78.8,9.32,0,9.49,0,0,14.19,0.37,0.6,0.51,0.93,0,0,0,0,1967,1900,14.47,14.03,10.45,3.41,6.56,91.61,0,21.2,8.39,5,5
"09011870100","09","Connecticut","011","New London County","870100",16.2,82.7,7259,"$88,125",3.25,6.03,15.81,5.74,9.36,3.7,0.59,93.73,1.79,0,1.52,0,0,1.58,0,0.01,0,0,0,0,0,0,3105,2682,12.79,9.77,5.94,13.62,0.48,94.2,0.56,6.27,5.8,5,4
"09011870200","09","Connecticut","011","New London County","870200",24.8,70.1,5556,"$61,952",13.16,12.17,4.45,7.85,6.98,3.39,11.92,71.89,11.27,0,1.24,0,0,4.95,0.64,0.52,0,0,0,0,0,0,2379,2035,79.46,44.45,31.59,14.46,8.41,48.13,0,28.11,51.87,5,5
"09011870300","09","Connecticut","011","New London County","870300",31.1,67.8,6755,"$28,167",4.07,50.81,6.77,41.83,20.43,27.39,15.14,52.04,26.23,0.18,1.85,0,0,17.2,22.78,10.91,0,0.14,0,0,0.14,0,1819,1664,84.68,37.5,33.05,8.52,36.72,19.35,3.91,47.96,80.65,4,3
"09011870501","09","Connecticut","011","New London County","870501",19.6,74.4,4213,"$69,432",2.97,6.36,20.77,6.23,10.79,13.42,4.41,61.24,8.64,1.8,17.78,0,0.43,18.8,6.59,2.45,0,9.3,0,0,0,0,1841,1594,22.65,12.48,7.6,13.42,7.6,75.67,1.57,38.76,24.33,5,4
"09011870502","09","Connecticut","011","New London County","870502",20.8,74.9,3918,"$62,396",2.76,8.73,12.56,4.96,10.74,18.03,15.39,65.01,12.99,0.33,2.35,0,0.13,5.64,2.31,3.62,0,0.6,0,0,0.52,0,989,866,19.63,16.28,31.99,12.44,3.03,73.81,1.73,34.99,26.19,4,3
"09011870701","09","Connecticut","011","New London County","870701",14.9,90.1,2109,"$75,984",2.32,7.11,31.01,2.38,9.18,3.07,0.47,89.47,6.12,0,3.94,0,0,8.53,1.16,0.63,0.24,0,0.29,0,0,1.02,1065,948,20.25,6.71,9.89,10.99,8.45,80,0.84,10.53,20,5,4
"09011870703","09","Connecticut","011","New London County","870703",16.5,90,1691,"$76,667",3.84,6.39,26.67,5.24,10.71,0.68,0,82.08,10.41,0,3.78,0,0,4.67,1.79,0,1.41,0,0.25,0,0,0,1049,840,20.12,8.04,13.52,19.92,0.67,94.66,0,17.92,5.34,5,4
"09011870704","09","Connecticut","011","New London County","870704",17.3,87.5,4022,"$72,292",4.13,5.57,28.64,5.94,9.62,5.03,1.24,89.43,6.09,0,0,0,0.17,4.92,0,0.05,0.34,0,0,0,0,0,2682,1964,29.33,12.01,8.64,26.77,9.17,79.72,0.51,10.57,20.28,5,4
"09011980000","09","Connecticut","011","New London County","980000",na,na,2750,"",0.25,83.6,0,0,0,0,10.15,67.2,14.87,1.13,0.65,0,0,0.98,0,0.55,0,0,0,0,0,0,13,6,100,100,65.67,53.85,0,100,0,32.8,0,5,5
"09011980000","09","Connecticut","011","New London County","980000",na,100,na,"",na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5,5
"09011990100","09","Connecticut","011","New London County","990100",na,na,0,"",na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,na,na,na,na,na,na,na,na,na,na,na
"09013526101","09","Connecticut","013","Tolland County","526101",14.9,83.7,4567,"$113,060",4.69,8.52,11.78,2.01,10.16,3.66,0.26,94.83,0.9,0,1.71,0,0.26,3.24,0,0.21,0,0.6,0,0,0,0,1740,1555,8.87,11.99,4.99,10.63,0.69,93.28,0,5.17,6.72,5,5
"09013526102","09","Connecticut","013","Tolland County","526102",13.5,86.4,5013,"$110,000",3.31,9.34,12.99,1.9,5.34,3.53,0.82,92.2,4.11,0,1.32,0,0,3.55,0.56,0.14,0.14,0.21,0,0,0,0,1835,1780,6.46,11.45,6.17,3,0,94.66,0.79,7.8,5.34,5,5
"09013528100","09","Connecticut","013","Tolland County","528100",14.5,84.1,3211,"$100,724",3.67,11.12,12.33,0.53,7.87,2.07,2.68,93.12,2.65,0,0,0.19,0,2.93,0,0,0.36,0,0,0,0,0,1279,1195,7.36,12.19,5.08,6.57,0.55,94.21,0.59,6.88,5.79000000000001,5,5
"09013529100","09","Connecticut","013","Tolland County","529100",15.1,99.7,4950,"$91,087",3.56,7.76,16.89,3.15,9.8,4.18,1.09,90.59,4.34,0,2.3,0,0,7.52,1.41,0.48,0.61,0,0,0,0,0,2118,1980,11.06,11.12,4.43,6.52,1.56,92.12,0.45,9.41,7.88,5,4
"09013530100","09","Connecticut","013","Tolland County","530100",20,81.5,2341,"$60,370",5.85,7.86,18.8,5,10.17,13.04,1.37,86.37,3.03,0,8.2,0,1.03,9.61,0.64,0,0.54,1.72,0,0.54,0.27,0,1031,934,47.32,19.03,13.94,9.41,7.47,54.9,4.18,13.63,45.1,5,4
"09013530200","09","Connecticut","013","Tolland County","530200",27.1,78.8,6027,"$44,900",7.45,13.94,9.34,19.51,17.3,10.78,6.74,73.54,15.21,0,2.62,0,0.53,6.54,1.43,1.42,0,0,0,0.34,0.36,0,3022,2584,63.47,31.8,17.67,14.49,20.05,36.4,0.54,26.46,63.6,4,4
"09013530301","09","Connecticut","013","Tolland County","530301",23.6,78.5,5358,"$47,123",7.35,7.91,13.23,12.49,14.67,6.16,15.58,68.96,9.33,0,0.15,0,0.22,4.37,2.03,0.18,0,0,0,0,0,0,2999,2707,57.15,31.04,13.48,9.74,27.24,39.58,1.48,31.04,60.42,4,4
"09013530302","09","Connecticut","013","Tolland County","530302",16,83.6,6267,"$82,650",5.86,4.61,25.32,3.08,4.18,6.38,0.8,82.51,4.83,0,11.38,0,0,15.75,2.1,0.22,1,0.61,0,0,0,0,2965,2898,42.1,22.77,17.47,2.26,13.86,55.08,0.52,17.49,44.92,5,5
